(19, 24, 28, 1)
(6, 25, 28, 1)
(14, 25, 28, 1)
(18, 25, 28, 1)
(14, 16, 29, 1)
(10, 18, 29, 1)
(11, 18, 29, 1)
(12, 18, 29, 1)
(13, 18, 29, 1)
(14, 18, 29, 1)
(15, 18, 29, 1)
(16, 18, 29, 1)
(10, 19, 29, 1)
(12, 19, 29, 1)
(16, 19, 29, 1)
(10, 20, 29, 1)
(15, 20, 29, 1)
(18, 20, 29, 1)
(10, 21, 29, 1)
(14, 21, 29, 1)
(18, 21, 29, 1)
(6, 22, 29, 1)
(7, 22, 29, 1)
(9, 22, 29, 1)
(10, 22, 29, 1)
(11, 22, 29, 1)
(12, 22, 29, 1)
(13, 22, 29, 1)
(14, 22, 29, 1)
(16, 22, 29, 1)
(17, 22, 29, 1)
(18, 22, 29, 1)
(19, 22, 29, 1)
(20, 22, 29, 1)
(6, 23, 29, 1)
(10, 23, 29, 1)
(12, 23, 29, 1)
(16, 23, 29, 1)
(18, 23, 29, 1)
(6, 24, 29, 1)
(7, 24, 29, 1)
(10, 24, 29, 1)
(11, 24, 29, 1)
(15, 24, 29, 1)
(18, 24, 29, 1)
(22, 24, 29, 1)
(6, 25, 29, 1)
(10, 25, 29, 1)
(14, 25, 29, 1)
(18, 25, 29, 1)
(22, 25, 29, 1)
(4, 26, 29, 1)
(6, 26, 29, 1)
(7, 26, 29, 1)
(9, 26, 29, 1)
(10, 26, 29, 1)
(12, 26, 29, 1)
(13, 26, 29, 1)
(15, 26, 29, 1)
(16, 26, 29, 1)
(18, 26, 29, 1)
(19, 26, 29, 1)
(21, 26, 29, 1)
(22, 26, 29, 1)
(24, 26, 29, 1)
(14, 17, 30, 1)
(13, 18, 30, 1)
(12, 19, 30, 1)
(14, 19, 30, 1)
(16, 19, 30, 1)
(11, 20, 30, 1)
(13, 20, 30, 1)
(17, 20, 30, 1)
(10, 21, 30, 1)
(14, 21, 30, 1)
(16, 21, 30, 1)
(9, 22, 30, 1)
(11, 22, 30, 1)
(13, 22, 30, 1)
(15, 22, 30, 1)
(17, 22, 30, 1)
(19, 22, 30, 1)
(8, 23, 30, 1)
(10, 23, 30, 1)
(12, 23, 30, 1)
(14, 23, 30, 1)
(18, 23, 30, 1)
(20, 23, 30, 1)
(7, 24, 30, 1)
(11, 24, 30, 1)
(13, 24, 30, 1)
(17, 24, 30, 1)
(19, 24, 30, 1)
(6, 25, 30, 1)
(8, 25, 30, 1)
(12, 25, 30, 1)
(14, 25, 30, 1)
(16, 25, 30, 1)
(18, 25, 30, 1)
(22, 25, 30, 1)
(5, 26, 30, 1)
(7, 26, 30, 1)
(9, 26, 30, 1)
(11, 26, 30, 1)
(13, 26, 30, 1)
(15, 26, 30, 1)
(17, 26, 30, 1)
(19, 26, 30, 1)
(21, 26, 30, 1)
(23, 26, 30, 1)
(4, 27, 30, 1)
(8, 27, 30, 1)
(10, 27, 30, 1)
(14, 27, 30, 1)
(16, 27, 30, 1)
(20, 27, 30, 1)
(22, 27, 30, 1)
(14, 16, 31, 1)
(14, 17, 31, 1)
(12, 18, 31, 1)
(13, 18, 31, 1)
(14, 18, 31, 1)
(15, 18, 31, 1)
(16, 18, 31, 1)
(12, 19, 31, 1)
(14, 19, 31, 1)
(10, 20, 31, 1)
(11, 20, 31, 1)
(12, 20, 31, 1)
(13, 20, 31, 1)
(14, 20, 31, 1)
(15, 20, 31, 1)
(16, 20, 31, 1)
(17, 20, 31, 1)
(18, 20, 31, 1)
(10, 21, 31, 1)
(12, 21, 31, 1)
(14, 21, 31, 1)
(18, 21, 31, 1)
(8, 22, 31, 1)
(9, 22, 31, 1)
(11, 22, 31, 1)
(12, 22, 31, 1)
(14, 22, 31, 1)
(15, 22, 31, 1)
(17, 22, 31, 1)
(18, 22, 31, 1)
(20, 22, 31, 1)
(8, 23, 31, 1)
(10, 23, 31, 1)
(12, 23, 31, 1)
(14, 23, 31, 1)
(16, 23, 31, 1)
(18, 23, 31, 1)
(20, 23, 31, 1)
(6, 24, 31, 1)
(7, 24, 31, 1)
(8, 24, 31, 1)
(9, 24, 31, 1)
(11, 24, 31, 1)
(12, 24, 31, 1)
(13, 24, 31, 1)
(14, 24, 31, 1)
(15, 24, 31, 1)
(16, 24, 31, 1)
(18, 24, 31, 1)
(19, 24, 31, 1)
(20, 24, 31, 1)
(21, 24, 31, 1)
(22, 24, 31, 1)
(6, 25, 31, 1)
(8, 25, 31, 1)
(12, 25, 31, 1)
(14, 25, 31, 1)
(18, 25, 31, 1)
(20, 25, 31, 1)
(4, 26, 31, 1)
(5, 26, 31, 1)
(7, 26, 31, 1)
(8, 26, 31, 1)
(9, 26, 31, 1)
(10, 26, 31, 1)
(12, 26, 31, 1)
(13, 26, 31, 1)
(14, 26, 31, 1)
(15, 26, 31, 1)
(17, 26, 31, 1)
(18, 26, 31, 1)
(19, 26, 31, 1)
(20, 26, 31, 1)
(22, 26, 31, 1)
(23, 26, 31, 1)
(24, 26, 31, 1)
(4, 27, 31, 1)
(6, 27, 31, 1)
(8, 27, 31, 1)
(10, 27, 31, 1)
(12, 27, 31, 1)
(14, 27, 31, 1)
(16, 27, 31, 1)
(18, 27, 31, 1)
(20, 27, 31, 1)
(22, 27, 31, 1)
(24, 27, 31, 1)
(5, 28, 31, 1)
(6, 28, 31, 1)
(8, 28, 31, 1)
(9, 28, 31, 1)
(11, 28, 31, 1)
(12, 28, 31, 1)
(14, 28, 31, 1)
(15, 28, 31, 1)
(17, 28, 31, 1)
(18, 28, 31, 1)
(20, 28, 31, 1)
(21, 28, 31, 1)
(23, 28, 31, 1)
(24, 28, 31, 1)
(26, 28, 31, 1)
(15, 18, 32, 1)
(14, 19, 32, 1)
(16, 19, 32, 1)
(15, 20, 32, 1)
(14, 21, 32, 1)
(18, 21, 32, 1)
(11, 22, 32, 1)
(13, 22, 32, 1)
(15, 22, 32, 1)
(19, 22, 32, 1)
(10, 23, 32, 1)
(12, 23, 32, 1)
(16, 23, 32, 1)
(18, 23, 32, 1)
(11, 24, 32, 1)
(15, 24, 32, 1)
(19, 24, 32, 1)
(10, 25, 32, 1)
(14, 25, 32, 1)
(22, 25, 32, 1)
(7, 26, 32, 1)
(9, 26, 32, 1)
(13, 26, 32, 1)
(15, 26, 32, 1)
(19, 26, 32, 1)
(21, 26, 32, 1)
(6, 27, 32, 1)
(8, 27, 32, 1)
(10, 27, 32, 1)
(14, 27, 32, 1)
(16, 27, 32, 1)
(18, 27, 32, 1)
(20, 27, 32, 1)
